,Lead_Id,Name,Gender,City,University,Year_Of_Study,Program_Interested,Source,Converted
5385,LD5386,Brian Long,Male,Indore,IIT,1st,Robotics,LinkedIn,Yes
5386,LD5387,Willie Roberts,Female,Mumbai,Amity University,4th,Java,Instagram,Yes
5387,LD5388,Raymond Chase,Male,Delhi,Jawaharlal Nehru Unversity,4th,AI,Instagram,No
5388,LD5389,Samuel Freeman,Female,Ahmedabad,Mumbai University,1st,AI,College Collaboration,No
5389,LD5390,Shannon Alexander,Female,Pune,Amity University,3rd,Autocad,Mass-Mailing,Yes
5390,LD5391,Mrs. Kelsey Hamilton,Female,Bangalore,Gujarat Technological University,3rd,Data Science,LinkedIn,Yes
5391,LD5392,Dennis Brandt,Female,Bangalore,Delhi Unversity,2nd,AI,LinkedIn,Yes
5392,LD5393,Audrey Jenkins,Male,Bangalore,Gujarat Technological University,2nd,Robotics,College Collaboration,Yes
5393,LD5394,Christopher Wilkinson,Female,Indore,IIT,3rd,Electric vehicle,Google Form,No
5394,LD5395,Michelle Williams,Female,Surat,Jawaharlal Nehru Unversity,1st,Robotics,College Collaboration,No
5395,LD5396,Justin Roman,Female,Delhi,Gujarat Technological University,2nd,Machine Learning,Instagram,No
5396,LD5397,Samuel Norman,Male,Delhi,Delhi Unversity,4th,Machine Learning,Google Form,Yes
5397,LD5398,Maurice Santos,Female,Hyderabad,Manipal University,1st,AI,LinkedIn,Yes
5398,LD5399,Michele Johnson,Female,Bangalore,Jawaharlal Nehru Unversity,4th,Robotics,Mass-Mailing,No
5399,LD5400,Rebecca Hernandez,Female,Pune,IIT,2nd,Machine Learning,College Collaboration,No
5400,LD5401,Danielle Smith,Female,Indore,Manipal University,2nd,Electric vehicle,Mass-Mailing,No
5401,LD5402,James Hall,Female,Delhi,Amity University,3rd,AI,College Collaboration,Yes
5402,LD5403,Craig Smith,Female,Ahmedabad,Amity University,3rd,AI,LinkedIn,Yes
5403,LD5404,Thomas Harrison,Male,Mumbai,Mumbai University,4th,Data Science,Google Form,No
5404,LD5405,Elizabeth Adams,Female,Bangalore,Amity University,2nd,Robotics,Whatsapp,Yes
5405,LD5406,Kayla Myers,Female,Indore,Manipal University,1st,Electric vehicle,Instagram,No
5406,LD5407,Vickie Smith,Male,Indore,Mumbai University,1st,Machine Learning,Mass-Mailing,No
5407,LD5408,Crystal Moyer,Female,Surat,Jain University,2nd,Autocad,Google Form,No
5408,LD5409,Martin Thomas,Female,Indore,IIT,2nd,Machine Learning,Mass-Mailing,No
5409,LD5410,Michael Padilla,Male,Delhi,Jawaharlal Nehru Unversity,4th,AI,Whatsapp,Yes
5410,LD5411,Maria Wilson,Male,Pune,Delhi Unversity,2nd,Robotics,Google Form,Yes
5411,LD5412,Robert Kennedy,Male,Surat,Amity University,3rd,Electric vehicle,Google Form,Yes
5412,LD5413,Kathryn Washington,Male,Pune,Amity University,1st,Autocad,College Collaboration,No
5413,LD5414,Christopher Griffith,Male,Delhi,Jawaharlal Nehru Unversity,2nd,Electric vehicle,Mass-Mailing,No
5414,LD5415,Jeffery Green,Male,Ahmedabad,Jain University,4th,Java,Whatsapp,No
5415,LD5416,Victoria Osborne,Male,Mumbai,Manipal University,2nd,Java,Instagram,No
5416,LD5417,Amber Yang,Male,Surat,Jawaharlal Nehru Unversity,2nd,AI,Instagram,Yes
5417,LD5418,John Lara,Male,Delhi,Manipal University,3rd,Autocad,Instagram,Yes
5418,LD5419,Penny Martin,Female,Ahmedabad,Jawaharlal Nehru Unversity,3rd,Data Science,Whatsapp,Yes
5419,LD5420,Ellen Ryan,Male,Pune,Manipal University,1st,Autocad,College Collaboration,Yes
5420,LD5421,Amy Manning,Female,Indore,Mumbai University,1st,AI,LinkedIn,No
5421,LD5422,Sarah Mccarthy,Female,Indore,Jawaharlal Nehru Unversity,3rd,Autocad,Whatsapp,Yes
5422,LD5423,Ryan Hernandez,Male,Mumbai,Jawaharlal Nehru Unversity,2nd,Electric vehicle,Instagram,No
5423,LD5424,Adam Porter,Female,Pune,Mumbai University,2nd,Electric vehicle,Google Form,No
5424,LD5425,April White,Female,Delhi,Mumbai University,1st,Java,Mass-Mailing,Yes
5425,LD5426,Jasmine Wilson,Female,Indore,Amity University,4th,AI,Instagram,No
5426,LD5427,Dr. Sierra Rodriguez,Female,Hyderabad,Amity University,4th,Electric vehicle,Whatsapp,No
5427,LD5428,James Walker,Female,Surat,Jawaharlal Nehru Unversity,1st,AI,Google Form,Yes
5428,LD5429,Teresa Morrison,Female,Hyderabad,Delhi Unversity,2nd,Machine Learning,Google Form,No
5429,LD5430,Mark Hamilton,Female,Ahmedabad,Delhi Unversity,4th,Machine Learning,Whatsapp,No
5430,LD5431,Tyler Thomas,Male,Mumbai,Manipal University,1st,AI,Whatsapp,Yes
5431,LD5432,Anna Price,Female,Indore,IIT,1st,Machine Learning,Instagram,Yes
5432,LD5433,Tanya Rodriguez,Male,Delhi,Delhi Unversity,2nd,Data Science,Mass-Mailing,Yes
5433,LD5434,Sharon Diaz,Female,Indore,Mumbai University,4th,Electric vehicle,College Collaboration,Yes
5434,LD5435,Mr. Brian Decker PhD,Female,Mumbai,Amity University,2nd,Machine Learning,Google Form,No
5435,LD5436,Caitlyn Jones,Male,Hyderabad,Gujarat Technological University,4th,Autocad,LinkedIn,No
5436,LD5437,Oscar Nichols,Male,Surat,Manipal University,1st,Autocad,Google Form,Yes
5437,LD5438,Alan Ortiz,Female,Hyderabad,Jawaharlal Nehru Unversity,4th,Autocad,Google Form,No
5438,LD5439,Brian Mendoza,Male,Bangalore,Amity University,1st,Machine Learning,LinkedIn,No
5439,LD5440,Zachary Jackson,Male,Indore,IIT,4th,Machine Learning,LinkedIn,Yes
5440,LD5441,Martha Herring,Female,Delhi,Mumbai University,3rd,Robotics,Instagram,Yes
5441,LD5442,James Evans,Male,Mumbai,Gujarat Technological University,3rd,Data Science,Whatsapp,Yes
5442,LD5443,Ruth Knight,Female,Delhi,Amity University,1st,AI,Instagram,No
5443,LD5444,Franklin Meyers,Male,Bangalore,Gujarat Technological University,2nd,Robotics,Mass-Mailing,No
5444,LD5445,Joshua Carney,Male,Mumbai,Mumbai University,3rd,Machine Learning,Mass-Mailing,Yes
5445,LD5446,Timothy Weaver,Female,Pune,Gujarat Technological University,3rd,Electric vehicle,College Collaboration,Yes
5446,LD5447,Edward Wade,Male,Pune,Amity University,3rd,Java,College Collaboration,No
5447,LD5448,Samuel Herring,Female,Indore,Mumbai University,2nd,Electric vehicle,Whatsapp,Yes
5448,LD5449,David Bonilla,Female,Ahmedabad,Jawaharlal Nehru Unversity,3rd,Electric vehicle,Whatsapp,Yes
5449,LD5450,Brian Jackson,Male,Mumbai,Manipal University,4th,Electric vehicle,Google Form,No
5450,LD5451,William Frazier,Male,Ahmedabad,Delhi Unversity,4th,Autocad,Mass-Mailing,Yes
5451,LD5452,Adam Sanchez,Male,Bangalore,IIT,3rd,Java,Mass-Mailing,Yes
5452,LD5453,Noah Cameron,Male,Indore,Jain University,4th,Java,Mass-Mailing,Yes
5453,LD5454,Michael Perry,Male,Hyderabad,Manipal University,3rd,AI,LinkedIn,Yes
5454,LD5455,Franklin Daniel,Male,Pune,Jawaharlal Nehru Unversity,2nd,Robotics,Instagram,Yes
5455,LD5456,Ricky Nichols,Female,Surat,Jain University,4th,AI,Google Form,Yes
5456,LD5457,Ryan Molina,Female,Indore,Manipal University,1st,Machine Learning,Instagram,Yes
5457,LD5458,Kaitlyn Graham,Female,Bangalore,Manipal University,2nd,Machine Learning,Whatsapp,No
5458,LD5459,Valerie Jones,Male,Hyderabad,Manipal University,1st,AI,Mass-Mailing,Yes
5459,LD5460,Bobby Cook,Female,Ahmedabad,Mumbai University,1st,Data Science,Instagram,Yes
5460,LD5461,Jeffrey Walker,Male,Delhi,Mumbai University,4th,Robotics,Instagram,No
5461,LD5462,Kimberly Page,Male,Bangalore,Manipal University,3rd,Autocad,LinkedIn,No
5462,LD5463,Cynthia Fletcher,Female,Surat,Jawaharlal Nehru Unversity,2nd,Autocad,LinkedIn,No
5463,LD5464,Julie Rios,Female,Mumbai,Delhi Unversity,2nd,Robotics,Whatsapp,No
5464,LD5465,Timothy Schroeder,Female,Ahmedabad,Gujarat Technological University,1st,AI,Google Form,Yes
5465,LD5466,Stephanie Pitts,Female,Hyderabad,IIT,4th,AI,Google Form,Yes
5466,LD5467,Robert Flores,Male,Bangalore,Mumbai University,1st,Machine Learning,College Collaboration,No
5467,LD5468,Jenny Avila,Male,Indore,Mumbai University,2nd,Electric vehicle,Whatsapp,No
5468,LD5469,Kevin Shaw,Male,Indore,IIT,4th,Robotics,Instagram,Yes
5469,LD5470,Brooke Porter,Male,Hyderabad,Mumbai University,2nd,Autocad,Mass-Mailing,Yes
5470,LD5471,Bonnie House,Male,Hyderabad,Jawaharlal Nehru Unversity,3rd,AI,College Collaboration,No
5471,LD5472,Kimberly Williams,Female,Indore,Jain University,4th,Data Science,Instagram,Yes
5472,LD5473,Christy Lopez,Male,Bangalore,Mumbai University,1st,Autocad,Whatsapp,No
5473,LD5474,Matthew Perez,Female,Ahmedabad,Jawaharlal Nehru Unversity,2nd,Machine Learning,College Collaboration,Yes
5474,LD5475,Debbie Bush,Male,Ahmedabad,Mumbai University,2nd,Electric vehicle,Google Form,Yes
5475,LD5476,Michelle Lewis,Male,Ahmedabad,Gujarat Technological University,3rd,Robotics,LinkedIn,No
5476,LD5477,Angela Wong,Male,Indore,Jawaharlal Nehru Unversity,3rd,Electric vehicle,LinkedIn,No
5477,LD5478,Kaitlyn Rodriguez,Male,Ahmedabad,Mumbai University,2nd,Machine Learning,Whatsapp,Yes
5478,LD5479,Destiny Brooks,Male,Ahmedabad,IIT,4th,Machine Learning,Mass-Mailing,Yes
5479,LD5480,Melissa Walsh,Male,Bangalore,IIT,1st,Java,Whatsapp,Yes
5480,LD5481,Robert Tate,Female,Ahmedabad,Gujarat Technological University,4th,Electric vehicle,Google Form,Yes
5481,LD5482,Alexander Walker,Male,Indore,Delhi Unversity,2nd,Autocad,Whatsapp,No
5482,LD5483,Gerald Hancock,Male,Surat,Amity University,3rd,Robotics,Mass-Mailing,Yes
5483,LD5484,Christine Stephens,Female,Delhi,Gujarat Technological University,4th,Java,Google Form,No
5484,LD5485,Lisa Lyons,Male,Bangalore,Manipal University,2nd,Java,Mass-Mailing,No
5485,LD5486,Melissa James MD,Female,Surat,Jain University,1st,Autocad,Instagram,Yes
5486,LD5487,Jonathan Gardner,Female,Indore,Gujarat Technological University,2nd,Autocad,Mass-Mailing,No
5487,LD5488,Janet Martinez,Female,Surat,Gujarat Technological University,4th,AI,Whatsapp,No
5488,LD5489,Gabrielle Smith,Male,Pune,Amity University,4th,Machine Learning,Mass-Mailing,No
5489,LD5490,Allison Davis,Female,Indore,Mumbai University,3rd,Java,Whatsapp,Yes
5490,LD5491,Alicia Mahoney,Female,Bangalore,Jain University,2nd,Java,Mass-Mailing,No
5491,LD5492,Debbie Johnson,Male,Delhi,Jawaharlal Nehru Unversity,3rd,Electric vehicle,College Collaboration,Yes
5492,LD5493,Jeffrey Martin,Female,Pune,Mumbai University,3rd,Machine Learning,Instagram,Yes
5493,LD5494,Benjamin Sullivan,Male,Delhi,Manipal University,1st,Robotics,Mass-Mailing,Yes
5494,LD5495,Austin Medina,Female,Delhi,Mumbai University,1st,Electric vehicle,Mass-Mailing,No
5495,LD5496,James Norman,Male,Indore,Mumbai University,1st,Java,Whatsapp,No
5496,LD5497,Joshua Hernandez,Female,Surat,Jain University,4th,Data Science,Whatsapp,Yes
5497,LD5498,Jordan Gardner,Female,Indore,IIT,4th,AI,Instagram,Yes
5498,LD5499,Christopher Meyer,Female,Indore,Jain University,1st,Robotics,Whatsapp,Yes
5499,LD5500,Terry Kennedy,Male,Delhi,Gujarat Technological University,3rd,Autocad,Instagram,Yes
5500,LD5501,Jacqueline Martin,Male,Mumbai,IIT,4th,Java,Instagram,No
5501,LD5502,David Morgan,Female,Surat,Amity University,2nd,Java,Google Form,Yes
5502,LD5503,Nathan Barrett,Male,Surat,Jain University,1st,AI,Google Form,Yes
5503,LD5504,Mary Reyes,Female,Mumbai,IIT,2nd,Java,Whatsapp,Yes
5504,LD5505,Veronica Lee,Male,Delhi,Mumbai University,3rd,Autocad,Google Form,No
5505,LD5506,Alexandra Bush,Male,Mumbai,Mumbai University,2nd,Robotics,College Collaboration,Yes
5506,LD5507,Michelle Bean,Female,Indore,Jawaharlal Nehru Unversity,1st,Java,LinkedIn,No
5507,LD5508,Charles Holden,Male,Indore,Jawaharlal Nehru Unversity,4th,Data Science,Mass-Mailing,No
5508,LD5509,Erin Baker,Female,Ahmedabad,Jain University,4th,Java,Google Form,Yes
5509,LD5510,Stephanie Holland,Male,Pune,Delhi Unversity,4th,AI,College Collaboration,No
5510,LD5511,Jenna Gonzalez,Male,Indore,Manipal University,2nd,Machine Learning,Mass-Mailing,No
5511,LD5512,Karen Berg,Female,Bangalore,Manipal University,3rd,Java,Whatsapp,No
5512,LD5513,Jeffrey Hickman,Female,Hyderabad,Delhi Unversity,2nd,Autocad,College Collaboration,No
5513,LD5514,Jeanette Myers,Male,Mumbai,Jawaharlal Nehru Unversity,3rd,Autocad,Instagram,No
5514,LD5515,Elizabeth James,Male,Hyderabad,Delhi Unversity,1st,AI,Mass-Mailing,Yes
5515,LD5516,Clinton Rogers,Male,Surat,Jawaharlal Nehru Unversity,1st,Data Science,Google Form,Yes
5516,LD5517,Anthony Conley,Male,Pune,Mumbai University,3rd,Autocad,Google Form,Yes
5517,LD5518,Brittney Perez,Male,Pune,Delhi Unversity,4th,AI,LinkedIn,No
5518,LD5519,Holly Williams,Male,Ahmedabad,Manipal University,2nd,Electric vehicle,Mass-Mailing,No
5519,LD5520,Deborah Mcclure,Male,Indore,IIT,3rd,AI,Google Form,No
5520,LD5521,Kevin Pruitt,Male,Ahmedabad,Manipal University,4th,Electric vehicle,LinkedIn,No
5521,LD5522,Kelly Huynh,Male,Indore,Mumbai University,3rd,Robotics,Google Form,Yes
5522,LD5523,Claudia Williams,Male,Surat,Delhi Unversity,1st,Autocad,LinkedIn,No
5523,LD5524,Denise Andrade,Male,Pune,Amity University,3rd,AI,LinkedIn,Yes
5524,LD5525,Karen West MD,Male,Hyderabad,IIT,3rd,Java,College Collaboration,Yes
5525,LD5526,Ian Ferguson,Male,Pune,Amity University,4th,Autocad,LinkedIn,Yes
5526,LD5527,Johnathan Moyer,Male,Surat,Manipal University,3rd,Autocad,College Collaboration,No
5527,LD5528,Bonnie Garrett,Male,Mumbai,Jain University,3rd,Data Science,Mass-Mailing,No
5528,LD5529,Deborah Ramsey,Female,Mumbai,Jain University,1st,Java,Instagram,Yes
5529,LD5530,Crystal Berg,Male,Mumbai,Mumbai University,1st,Data Science,Google Form,Yes
5530,LD5531,Wesley Baldwin,Male,Pune,IIT,2nd,Machine Learning,College Collaboration,Yes
5531,LD5532,Robert Jensen,Female,Bangalore,Gujarat Technological University,3rd,Robotics,Instagram,Yes
5532,LD5533,Christina Brown,Male,Hyderabad,IIT,3rd,Data Science,Instagram,Yes
5533,LD5534,Scott Schaefer,Female,Hyderabad,Mumbai University,1st,Java,Instagram,No
5534,LD5535,Andrea Parker,Female,Indore,Mumbai University,4th,Data Science,LinkedIn,Yes
5535,LD5536,Amanda Neal,Female,Pune,Mumbai University,1st,Machine Learning,Google Form,Yes
5536,LD5537,Christina Collins,Male,Bangalore,Manipal University,1st,Data Science,Whatsapp,No
5537,LD5538,Rachel Gomez,Female,Hyderabad,Jawaharlal Nehru Unversity,2nd,AI,Mass-Mailing,Yes
5538,LD5539,John Kelley,Male,Ahmedabad,Gujarat Technological University,3rd,Electric vehicle,College Collaboration,No
5539,LD5540,Nathan Ware,Male,Mumbai,Mumbai University,3rd,Machine Learning,Mass-Mailing,Yes
5540,LD5541,Raymond Harper,Female,Bangalore,Delhi Unversity,2nd,Java,Mass-Mailing,No
5541,LD5542,Monique Christian,Female,Bangalore,IIT,3rd,Robotics,Mass-Mailing,Yes
5542,LD5543,Scott Barnett,Female,Mumbai,Jain University,4th,Autocad,Mass-Mailing,No
5543,LD5544,Ashley Schmidt,Female,Ahmedabad,Jawaharlal Nehru Unversity,1st,Autocad,Whatsapp,No
5544,LD5545,Angela Taylor,Male,Surat,Manipal University,3rd,Data Science,College Collaboration,Yes
5545,LD5546,Bruce Fox,Female,Mumbai,Manipal University,2nd,Data Science,LinkedIn,No
5546,LD5547,Derek Rivera,Female,Ahmedabad,Amity University,3rd,Robotics,LinkedIn,Yes
5547,LD5548,Ashley James,Male,Indore,Gujarat Technological University,2nd,Machine Learning,LinkedIn,No
5548,LD5549,Robert Morris,Male,Ahmedabad,Jain University,4th,AI,LinkedIn,No
5549,LD5550,John Martinez,Male,Mumbai,Mumbai University,1st,Autocad,Google Form,No
5550,LD5551,Willie Powell,Male,Delhi,Jawaharlal Nehru Unversity,4th,Electric vehicle,LinkedIn,No
5551,LD5552,Charles West,Male,Pune,Jain University,3rd,Autocad,Google Form,Yes
5552,LD5553,Breanna Gates,Male,Indore,Gujarat Technological University,4th,AI,College Collaboration,No
5553,LD5554,Darryl Fox,Female,Ahmedabad,Amity University,1st,Autocad,LinkedIn,Yes
5554,LD5555,Michelle Hicks,Male,Ahmedabad,Amity University,2nd,Data Science,Mass-Mailing,Yes
5555,LD5556,Kyle Reynolds,Male,Bangalore,Mumbai University,4th,Java,Instagram,Yes
5556,LD5557,Sara Reynolds,Male,Pune,Gujarat Technological University,4th,Machine Learning,Whatsapp,No
5557,LD5558,David Sherman,Female,Indore,IIT,4th,Java,Google Form,Yes
5558,LD5559,Mr. Erik Larson,Female,Hyderabad,Mumbai University,2nd,Robotics,LinkedIn,Yes
5559,LD5560,Michael Clayton,Male,Surat,Amity University,1st,Robotics,Instagram,Yes
5560,LD5561,Jenna Johnson,Female,Delhi,Jain University,3rd,Autocad,Instagram,No
5561,LD5562,Heather Jones,Female,Indore,Manipal University,3rd,Robotics,LinkedIn,Yes
5562,LD5563,Tracy Serrano,Female,Mumbai,Mumbai University,1st,Autocad,Whatsapp,No
5563,LD5564,Jeffrey Smith,Female,Ahmedabad,Amity University,3rd,Robotics,LinkedIn,Yes
5564,LD5565,Nicholas Burton,Male,Pune,Delhi Unversity,4th,Electric vehicle,LinkedIn,Yes
5565,LD5566,Jennifer Hart,Male,Hyderabad,Jawaharlal Nehru Unversity,1st,Robotics,Whatsapp,Yes
5566,LD5567,Michael Reed,Female,Bangalore,Delhi Unversity,4th,Electric vehicle,LinkedIn,No
5567,LD5568,Edwin Boyd,Female,Surat,Manipal University,1st,Java,Whatsapp,No
5568,LD5569,Yolanda Lyons,Male,Pune,Gujarat Technological University,2nd,Java,Google Form,Yes
5569,LD5570,Karen Lawson,Female,Ahmedabad,Manipal University,2nd,AI,Instagram,Yes
5570,LD5571,Lauren Horton,Female,Delhi,Mumbai University,2nd,Machine Learning,College Collaboration,Yes
5571,LD5572,Michael Lee,Male,Pune,Amity University,2nd,Robotics,Instagram,Yes
5572,LD5573,Andrew Villarreal,Female,Ahmedabad,IIT,4th,Java,Mass-Mailing,No
5573,LD5574,David Webb,Male,Delhi,Manipal University,2nd,Java,Instagram,No
5574,LD5575,Steven Mckenzie MD,Male,Ahmedabad,Jain University,2nd,Robotics,Google Form,No
5575,LD5576,Janet Garner,Male,Delhi,Jawaharlal Nehru Unversity,3rd,Electric vehicle,LinkedIn,No
5576,LD5577,Benjamin Nelson,Female,Hyderabad,Manipal University,2nd,AI,Google Form,Yes
5577,LD5578,Morgan Huffman,Male,Pune,Mumbai University,1st,Machine Learning,LinkedIn,No
5578,LD5579,Philip Cain,Female,Surat,Manipal University,1st,Java,College Collaboration,No
5579,LD5580,Joel Taylor,Female,Bangalore,IIT,2nd,Robotics,LinkedIn,Yes
5580,LD5581,Diana Brown,Male,Mumbai,Manipal University,2nd,Java,LinkedIn,Yes
5581,LD5582,Brandon Wright,Male,Delhi,Mumbai University,1st,Electric vehicle,Mass-Mailing,Yes
5582,LD5583,Kristine Rios,Male,Indore,Gujarat Technological University,1st,AI,Mass-Mailing,No
5583,LD5584,Jeffrey Frye,Male,Hyderabad,Manipal University,1st,Machine Learning,Instagram,No
5584,LD5585,Amber Cook,Male,Mumbai,Gujarat Technological University,1st,Data Science,Mass-Mailing,No
5585,LD5586,Gregory Reynolds,Male,Ahmedabad,IIT,4th,Machine Learning,Google Form,No
5586,LD5587,Tara Romero,Female,Delhi,Mumbai University,3rd,AI,Whatsapp,Yes
5587,LD5588,Kimberly Johnston,Male,Mumbai,Mumbai University,4th,Electric vehicle,Mass-Mailing,Yes
5588,LD5589,Emily Hale,Male,Pune,Manipal University,2nd,Machine Learning,Instagram,No
5589,LD5590,Jason Smith,Male,Delhi,Amity University,3rd,AI,Whatsapp,Yes
5590,LD5591,Juan Marquez Jr.,Female,Pune,Manipal University,2nd,Machine Learning,LinkedIn,Yes
5591,LD5592,Charles Wilson II,Male,Hyderabad,Gujarat Technological University,2nd,AI,Mass-Mailing,Yes
5592,LD5593,James Ramsey,Female,Bangalore,Amity University,2nd,Electric vehicle,Whatsapp,Yes
5593,LD5594,Amanda Alvarez,Male,Mumbai,Delhi Unversity,4th,Java,College Collaboration,No
5594,LD5595,Stephen Clark,Female,Surat,Jawaharlal Nehru Unversity,2nd,Data Science,College Collaboration,Yes
5595,LD5596,Thomas Brown,Male,Mumbai,Jawaharlal Nehru Unversity,2nd,AI,Google Form,Yes
5596,LD5597,Joanne Medina,Female,Hyderabad,Amity University,2nd,Machine Learning,Google Form,No
5597,LD5598,Mary Brown,Female,Mumbai,Mumbai University,4th,Autocad,Instagram,No
5598,LD5599,Philip Moore,Female,Ahmedabad,Gujarat Technological University,2nd,AI,Whatsapp,No
5599,LD5600,Wendy Kelly,Male,Pune,Manipal University,4th,Machine Learning,Whatsapp,No
5600,LD5601,Laura Richardson,Male,Bangalore,Delhi Unversity,4th,Autocad,College Collaboration,No
5601,LD5602,Chloe Benson,Female,Mumbai,Delhi Unversity,4th,AI,Whatsapp,Yes
5602,LD5603,Rebecca Galvan,Male,Hyderabad,Jain University,3rd,Data Science,Google Form,No
5603,LD5604,Matthew Scott,Male,Pune,Delhi Unversity,1st,Electric vehicle,Google Form,No
5604,LD5605,Claudia Aguilar,Female,Ahmedabad,Jawaharlal Nehru Unversity,1st,Electric vehicle,Google Form,Yes
5605,LD5606,Sheila Flores,Male,Bangalore,Delhi Unversity,4th,Java,Mass-Mailing,Yes
5606,LD5607,Mitchell Tanner,Male,Indore,Jain University,1st,Robotics,Google Form,Yes
5607,LD5608,John Lucas,Male,Mumbai,Gujarat Technological University,2nd,Robotics,LinkedIn,Yes
5608,LD5609,Matthew Ward MD,Female,Ahmedabad,Delhi Unversity,1st,Data Science,Google Form,Yes
5609,LD5610,Christopher Gomez,Male,Mumbai,Jawaharlal Nehru Unversity,2nd,Robotics,Instagram,Yes
5610,LD5611,Debra Patterson,Female,Pune,Jain University,3rd,Machine Learning,Instagram,No
5611,LD5612,Alan Andrews,Male,Pune,Delhi Unversity,4th,Autocad,Google Form,No
5612,LD5613,Stephanie Hernandez,Female,Ahmedabad,Delhi Unversity,1st,Robotics,College Collaboration,No
